x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-3527,-3664,0,follower cell,,,,
-3526,-3877,0,follower cell,,,,
-3526,-3771,0,follower cell,,,,
-3526,-3650,0,follower cell,,,,
-3525,-3555,0,follower cell,,,,
-3520,-3825,0,follower cell,,,,
-3520,-3675,0,follower cell,,,,
-3520,-3620,0,follower cell,,,,
-3517,-3696,0,follower cell,,,,
-3516,-3808,0,follower cell,,,,
-3515,-3856,0,follower cell,,,,
-3515,-3640,0,follower cell,,,,
-3514,-4035,0,follower cell,,,,
-3514,-3780,0,follower cell,,,,
-3514,-3597,0,follower cell,,,,
-3513,-3888,0,follower cell,,,,
-3512,-3711,0,follower cell,,,,
-3508,-3797,0,follower cell,,,,
-3508,-3683,0,follower cell,,,,
-3507,-3652,0,follower cell,,,,
-3506,-3817,0,follower cell,,,,
-3505,-3665,0,follower cell,,,,
-3504,-3763,0,follower cell,,,,
-3502,-3854,0,follower cell,,,,
-3500,-3777,0,follower cell,,,,
-3500,-3698,0,follower cell,,,,
-3498,-3715,0,follower cell,,,,
-3496,-3804,0,follower cell,,,,
-3496,-3643,0,follower cell,,,,
-3494,-3843,0,follower cell,,,,
-3494,-3684,0,follower cell,,,,
-3493,-3732,0,follower cell,,,,
-3493,-3670,0,follower cell,,,,
-3492,-3865,0,follower cell,,,,
-3492,-3753,0,follower cell,,,,
-3491,-3905,0,follower cell,,,,
-3491,-3816,0,follower cell,,,,
-3488,-3829,0,follower cell,,,,
-3485,-3779,0,follower cell,,,,
-3484,-3797,0,follower cell,,,,
-3483,-3648,0,follower cell,,,,
-3482,-3696,0,follower cell,,,,
-3480,-3767,0,follower cell,,,,
-3480,-3683,0,follower cell,,,,
-3479,-3718,0,follower cell,,,,
-3478,-3839,0,follower cell,,,,
-3478,-3813,0,follower cell,,,,
-3478,-3635,0,follower cell,,,,
-3471,-3802,0,follower cell,,,,
-3471,-3655,0,follower cell,,,,
-3469,-3774,0,follower cell,,,,
-3466,-3789,0,follower cell,,,,
-3466,-3675,0,follower cell,,,,
-3466,-3629,0,follower cell,,,,
-3465,-3705,0,follower cell,,,,
-3463,-3854,0,follower cell,,,,
-3455,-3684,0,follower cell,,,,
-3455,-3666,0,follower cell,,,,
-3453,-3629,0,follower cell,,,,
-3452,-3709,0,follower cell,,,,
-3448,-3643,0,follower cell,,,,
-3446,-3766,0,follower cell,,,,
-3446,-3618,0,follower cell,,,,
-3441,-3723,0,follower cell,,,,
-3441,-3658,0,follower cell,,,,
-3434,-3755,0,follower cell,,,,
-3433,-3616,0,follower cell,,,,
-3432,-3645,0,follower cell,,,,
-3430,-3716,0,follower cell,,,,
-3422,-3748,0,follower cell,,,,
-3422,-3634,0,follower cell,,,,
-3328,-3576,0,follower cell,,,,
